path,type,domain,added_date,last_commit_date,lines,status_candidate,runtime_relevance,notes
docs/superpowers/plans/2026-09-04-golden-reference-storefront-g2-plan.md,plan,storefront_presentation,2026-09-04,2026-09-04,148,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-04-golden-reference-storefront-roadmap.md,plan,storefront_presentation,2026-09-04,2026-09-04,69,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-05-storefront-appearance-phase1-architecture-authority-implementation-plan.md,plan,storefront_presentation,2026-09-05,2026-09-05,1446,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-06-storefront-lifecycle-safety-phase2-implementation-plan.md,plan,storefront_presentation,2026-09-06,2026-09-06,301,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-06-storefront-vertical-slice-phase3-implementation-plan.md,plan,storefront_presentation,2026-09-06,2026-09-06,364,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-08-storefront-phase4-builder-legacy-convergence.md,plan,storefront_presentation,2026-09-08,2026-09-08,369,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-11-phase5-design-expansion-implementation-plan.md,plan,storefront_presentation,2026-09-11,2026-09-15,773,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-14-phase5-task6-storefront-showcase-facade-implementation-plan.md,plan,storefront_presentation,2026-09-14,2026-09-14,156,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-15-phase5-converged-completion-plan.md,plan,cross_cutting,2026-09-15,2026-09-15,420,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-16-phase5-w4a-public-shell-convergence-implementation.md,plan,cross_cutting,2026-09-16,2026-09-16,244,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-16-phase5-w4b-50-template-curation-implementation.md,plan,storefront_presentation,2026-09-16,2026-09-16,143,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-17-phase5-w4c-all50-browser-certification.md,plan,cross_cutting,2026-09-17,2026-09-17,1704,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-19-phase5-w5a-canonical-editor-safety.md,plan,cross_cutting,2026-09-19,2026-09-19,145,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-19-phase5-w5b-mobile-bottom-nav-r4-parity.md,plan,cross_cutting,2026-09-19,2026-09-19,198,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-19-phase5-w5c-ready-template-preview-ux.md,plan,storefront_presentation,2026-09-19,2026-09-19,369,PLAN_ONLY,reference,
docs/superpowers/plans/2026-09-19-phase5-w5-merchant-design-experience-discovery.md,plan,storefront_presentation,2026-09-19,2026-09-19,253,PLAN_ONLY,reference,
docs/superpowers/specs/2026-08-30-claude-storefront-phase1-repair-design.md,spec,storefront_presentation,2026-08-30,2026-08-30,106,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-08-31-storefront-builder-r4-design.md,spec,storefront_presentation,2026-08-31,2026-08-31,1793,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-01-storefront-design-engine-50-templates-design.md,spec,storefront_presentation,2026-09-01,2026-09-01,488,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-03-rastisi-storefront-builder-product-architecture.md,spec,storefront_presentation,2026-09-03,2026-09-03,798,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-03-rastisi-storefront-builder-unified-architecture-design.md,spec,storefront_presentation,2026-09-03,2026-09-03,1536,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-04-golden-reference-storefront-design.md,spec,storefront_presentation,2026-09-04,2026-09-04,124,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-05-storefront-appearance-convergence-5-phase-design.md,spec,storefront_presentation,2026-09-05,2026-09-05,988,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-06-storefront-lifecycle-safety-phase2-design.md,spec,storefront_presentation,2026-09-06,2026-09-06,240,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-06-storefront-vertical-slice-phase3-design.md,spec,storefront_presentation,2026-09-06,2026-09-06,162,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-11-phase5-50-template-dna-design-lab-charter.md,spec,storefront_presentation,2026-09-11,2026-09-11,265,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-11-phase5-design-expansion-charter.md,spec,storefront_presentation,2026-09-11,2026-09-11,259,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-11-phase5-onboarding-demo-contextual-editor-charter.md,spec,cross_cutting,2026-09-11,2026-09-11,340,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-14-phase5-task6-storefront-showcase-facade-design.md,spec,storefront_presentation,2026-09-14,2026-09-14,196,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-16-phase5-w4a-public-shell-convergence-design.md,spec,storefront_presentation,2026-09-16,2026-09-16,685,DESIGN_INTENT,medium,
docs/superpowers/specs/2026-09-16-phase5-w4b-50-template-curation-design.md,spec,storefront_presentation,2026-09-16,2026-09-16,373,DESIGN_INTENT,medium,
docs/template-references/lightweight-package-reference/RastiSi_Lightweight_Five_Template_Spec/CLAUDE_CODE_MASTER_PROMPT_LIGHTWEIGHT.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,193,EVIDENCE_ONLY,reference,
docs/template-references/lightweight-package-reference/RastiSi_Lightweight_Five_Template_Spec/IMPLEMENTATION_SPEC_FA.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,254,EVIDENCE_ONLY,reference,
docs/template-references/lightweight-package-reference/RastiSi_Lightweight_Five_Template_Spec/README_FIRST_FA.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,37,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/00_REPOSITORY_BASELINE.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,62,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/01_REPOSITORY_ARCHITECTURE_AND_GAPS.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,136,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/02_BERAITO_VIBRANT_CATALOG_AUDIT.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,110,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/03_CACTUS_HERITAGE_PREMIUM_AUDIT.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,102,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/04_DEEYAR_ARTISAN_EDITORIAL_AUDIT.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,98,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/05_IBOLAK_MODERN_FASHION_AUDIT.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,98,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/06_IKALAJAM_NORDIC_LIVING_AUDIT.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,102,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/07_CROSS_REFERENCE_MATRIX.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,50,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/08_TARGET_ARCHITECTURE_AND_FILE_PLAN.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,130,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/09_QUESTIONS_FOR_OWNER_FA.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,436,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/10_OWNER_DECISION_LOG.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,154,EVIDENCE_ONLY,reference,
docs/template-references/live-audit/11_REFERENCE_FIDELITY_GAP_ANALYSIS.md,reference_kit,storefront_presentation,2026-08-09,2026-08-09,70,EVIDENCE_ONLY,reference,
docs/third_party/FRONTEND_DESIGN_PLUGIN_NOTICE.md,license_notice,storefront_presentation,2026-09-11,2026-09-11,70,SUPPORTING,medium,
docs/third_party/UI_UX_PRO_MAX_PALETTES_NOTICE.md,license_notice,cross_cutting,2026-08-30,2026-08-30,32,SUPPORTING,medium,
docs/third_party/UI_UX_PRO_MAX_SKILL_NOTICE.md,license_notice,cross_cutting,2026-09-11,2026-09-11,57,SUPPORTING,medium,
docs/qa_evidence/** (png/webp/js/html/json/css assets beyond 340 textual),qa_asset_collection,storefront_presentation,,,,COLLECTION,reference,QA screenshots/harness/preview output — evidence only
docs/reference-kits/** assets,reference_asset_collection,storefront_presentation,,,,COLLECTION,reference,External reference design kits — evidence only
docs/references/beraito-exact-frontend-v5/** assets,reference_asset_collection,storefront_presentation,,,,COLLECTION,reference,Reference frontend capture — evidence only
docs/template-references/** assets,reference_asset_collection,storefront_presentation,,,,COLLECTION,reference,Template reference kits — evidence only
docs/prototypes/** assets,prototype_collection,dashboard_merchant_admin,,,,COLLECTION,reference,HTML/UI prototypes — evidence only
docs/docs/product/Final Result At Last/** (novinshop+rastisi-site html/js/css),reference_prototype_collection,platform_wide,,,,COLLECTION,reference,Reference product/site prototype — evidence only
